,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDate,dte,T,option_type
30,AAPL250214C00240000,2025-02-10 20:59:49+00:00,240.0,0.08,0.08,0.09,-0.13,-61.904762,14184.0,14719,0.247077841796875,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
31,AAPL250214C00242500,2025-02-10 20:56:37+00:00,242.5,0.06,0.05,0.06,-0.06999999,-53.84615,5540.0,4863,0.26758544921875,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
32,AAPL250214C00245000,2025-02-10 20:59:37+00:00,245.0,0.04,0.03,0.04,-0.04,-50.0,4739.0,11844,0.28711650390624993,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
33,AAPL250214C00247500,2025-02-10 20:48:17+00:00,247.5,0.03,0.02,0.03,-0.03,-50.0,2896.0,4735,0.3086006640625,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
34,AAPL250214C00250000,2025-02-10 20:59:30+00:00,250.0,0.02,0.01,0.02,-0.030000001,-60.0,6814.0,11689,0.3242255078124999,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
35,AAPL250214C00252500,2025-02-10 20:53:45+00:00,252.5,0.01,0.01,0.02,-0.03,-75.0,2314.0,2298,0.35547519531249994,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
36,AAPL250214C00255000,2025-02-10 20:48:35+00:00,255.0,0.01,0.0,0.01,-0.02,-66.66667,2448.0,4311,0.35938140625,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
37,AAPL250214C00257500,2025-02-10 18:38:39+00:00,257.5,0.01,0.0,0.01,-0.02,-66.66667,249.0,1580,0.38281867187499996,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
38,AAPL250214C00260000,2025-02-10 20:54:10+00:00,260.0,0.01,0.0,0.01,0.0,0.0,206.0,5716,0.414068359375,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
39,AAPL250214C00262500,2025-02-10 14:50:49+00:00,262.5,0.01,0.0,0.01,-0.01,-50.0,39.0,524,0.437505625,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
40,AAPL250214C00265000,2025-02-10 17:40:17+00:00,265.0,0.01,0.0,0.01,0.0,0.0,118.0,1727,0.46094289062500005,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
41,AAPL250214C00267500,2025-02-05 15:31:10+00:00,267.5,0.02,0.0,0.01,0.0,0.0,,23,0.48438015625,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
42,AAPL250214C00270000,2025-02-10 17:22:46+00:00,270.0,0.01,0.0,0.01,0.0,0.0,20.0,2253,0.51562984375,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
43,AAPL250214C00272500,2025-02-06 20:27:00+00:00,272.5,0.01,0.0,0.01,0.0,0.0,,410,0.500005,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
44,AAPL250214C00275000,2025-02-07 14:30:02+00:00,275.0,0.01,0.0,0.01,0.0,0.0,10.0,1744,0.5312546875,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
45,AAPL250214C00277500,2025-02-07 14:30:04+00:00,277.5,0.01,0.0,0.01,0.0,0.0,1.0,14,0.5468795312500001,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
46,AAPL250214C00280000,2025-02-10 16:35:54+00:00,280.0,0.01,0.0,0.01,0.0,0.0,2.0,3963,0.57812921875,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
47,AAPL250214C00285000,2025-02-04 18:19:34+00:00,285.0,0.01,0.0,0.01,0.0,0.0,7.0,498,0.6250037500000001,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
48,AAPL250214C00290000,2025-02-07 18:48:29+00:00,290.0,0.01,0.0,0.01,0.0,0.0,1.0,398,0.6562534375000001,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
49,AAPL250214C00295000,2025-02-03 15:26:50+00:00,295.0,0.01,0.0,0.01,0.0,0.0,11.0,48,0.70312796875,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
50,AAPL250214C00300000,2025-02-03 15:16:14+00:00,300.0,0.01,0.0,0.01,0.0,0.0,1.0,246,0.7500025,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
51,AAPL250214C00305000,2025-02-07 14:46:33+00:00,305.0,0.01,0.0,0.01,0.0,0.0,1.0,83,0.7812521875,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
52,AAPL250214C00310000,2025-01-30 18:47:47+00:00,310.0,0.03,0.0,0.01,0.0,0.0,213.0,226,0.8281267187499999,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
53,AAPL250214C00315000,2025-02-10 14:30:05+00:00,315.0,0.01,0.0,0.01,-0.01,-50.0,1.0,1052,0.87500125,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
54,AAPL250214C00320000,2025-01-29 18:13:39+00:00,320.0,0.02,0.0,0.01,0.0,0.0,102.0,120,0.9062509375,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
55,AAPL250214C00325000,2025-01-28 19:54:47+00:00,325.0,0.01,0.0,0.01,-0.01,-50.0,1.0,32,0.937500625,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
56,AAPL250214C00330000,2025-02-10 18:46:28+00:00,330.0,0.01,0.0,0.01,0.0,0.0,10.0,94,0.9687503125,False,REGULAR,USD,2025-02-14,3,0.00821917808219178,Call
102,AAPL250221C00100000,2025-02-07 14:47:48+00:00,100.0,133.38,127.4,128.25,0.0,0.0,15.0,8,1.9453127734375002,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
103,AAPL250221C00105000,2024-12-27 16:14:26+00:00,105.0,149.85,130.65,131.65,0.0,0.0,1.0,4,4.104985337524414,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
104,AAPL250221C00110000,2025-02-07 19:17:48+00:00,110.0,118.2,117.45,118.25,0.0,0.0,408.0,0,1.765626171875,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
105,AAPL250221C00115000,2025-01-27 16:32:05+00:00,115.0,113.65,112.45,113.3,0.0,0.0,6.0,1,1.6933609082031251,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
106,AAPL250221C00120000,2025-01-28 18:41:22+00:00,120.0,118.95,107.45,108.25,0.0,0.0,1.0,0,1.572267763671875,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
107,AAPL250221C00125000,2025-02-10 16:25:08+00:00,125.0,104.5,102.45,103.25,1.1500015,1.1127253,2.0,18,1.48047134765625,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
108,AAPL250221C00130000,2025-02-10 16:25:08+00:00,130.0,99.5,97.5,98.2,-2.800003,-2.7370508,2.0,331,1.3925811621093749,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
109,AAPL250221C00135000,2025-02-07 14:36:00+00:00,135.0,98.41,92.55,93.35,0.0,0.0,1.0,72,1.3857452587890622,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
110,AAPL250221C00140000,2025-02-07 17:34:59+00:00,140.0,88.56,87.5,88.35,0.0,0.0,35.0,264,1.2832067089843748,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
111,AAPL250221C00145000,2025-02-04 15:20:42+00:00,145.0,84.9,82.5,83.3,0.0,0.0,15.0,131,1.18359783203125,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
112,AAPL250221C00150000,2025-02-10 18:45:54+00:00,150.0,78.72,77.6,78.35,0.09000397,0.11446518,40.0,269,1.1494183154296875,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
113,AAPL250221C00155000,2025-02-06 18:11:28+00:00,155.0,77.05,72.55,73.35,0.0,0.0,1.0,74,1.056645341796875,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
114,AAPL250221C00160000,2025-02-07 18:35:09+00:00,160.0,69.3,67.55,68.25,0.0,0.0,1.0,166,0.9531254687499999,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
115,AAPL250221C00165000,2025-02-10 14:51:51+00:00,165.0,64.78,62.55,63.4,0.7799988,1.2187481,1.0,195,0.9169930175781251,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
116,AAPL250221C00170000,2025-02-07 20:59:01+00:00,170.0,57.88,57.55,58.4,0.0,0.0,35.0,197,0.8437515624999999,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
117,AAPL250221C00175000,2025-02-10 17:54:01+00:00,175.0,53.83,52.55,53.4,0.6800003,1.2793984,1.0,456,0.77148666015625,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
118,AAPL250221C00180000,2025-02-10 20:53:47+00:00,180.0,47.7,47.65,48.3,-0.38000107,-0.7903516,90.0,768,0.70117486328125,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
119,AAPL250221C00185000,2025-02-10 18:30:10+00:00,185.0,43.88,42.7,43.3,1.0800018,2.5233688,10.0,558,0.639652041015625,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
120,AAPL250221C00190000,2025-02-10 20:20:55+00:00,190.0,38.2,37.8,38.4,0.1800003,0.47343582,51.0,3143,0.5991251025390626,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
121,AAPL250221C00195000,2025-02-10 19:00:09+00:00,195.0,33.97,32.8,33.45,0.94000244,2.845905,3.0,1704,0.5336960693359375,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
122,AAPL250221C00200000,2025-02-10 19:41:40+00:00,200.0,28.83,27.85,28.4,0.8199997,2.9275248,32.0,5451,0.514653291015625,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
123,AAPL250221C00205000,2025-02-10 19:08:03+00:00,205.0,24.16,22.9,23.45,0.9599991,4.137927,20.0,4566,0.44556218505859374,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
124,AAPL250221C00207500,2025-02-10 20:53:08+00:00,207.5,20.4,20.45,21.15,-1.5200005,-6.9343085,19.0,351,0.43335527587890627,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
125,AAPL250221C00210000,2025-02-10 20:47:45+00:00,210.0,18.0,18.1,18.65,-0.37000084,-2.014158,102.0,2776,0.39282833740234374,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
126,AAPL250221C00212500,2025-02-10 20:59:26+00:00,212.5,15.65,15.7,16.15,-0.55000114,-3.3950686,10.0,378,0.35156898437499995,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
127,AAPL250221C00215000,2025-02-10 20:54:30+00:00,215.0,13.55,13.45,13.75,-0.3699999,-2.658045,81.0,2382,0.3200751586914062,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
128,AAPL250221C00217500,2025-02-10 20:59:20+00:00,217.5,11.1,11.25,11.45,-0.6499996,-5.531912,339.0,3898,0.2946847875976562,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
129,AAPL250221C00220000,2025-02-10 20:59:55+00:00,220.0,9.15,9.05,9.25,-0.20000076,-2.1390455,381.0,6912,0.27234614379882804,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
130,AAPL250221C00222500,2025-02-10 20:57:11+00:00,222.5,7.15,7.05,7.35,-0.2999997,-4.026842,235.0,1855,0.26367923828125,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
131,AAPL250221C00225000,2025-02-10 20:59:39+00:00,225.0,5.35,5.25,5.45,-0.3000002,-5.3097377,504.0,8765,0.24341576904296874,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
132,AAPL250221C00227500,2025-02-10 20:59:44+00:00,227.5,3.8,3.75,3.9,-0.43999982,-10.377355,2797.0,2934,0.23230748168945312,True,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
133,AAPL250221C00230000,2025-02-10 20:59:15+00:00,230.0,2.53,2.55,2.6,-0.47000003,-15.666668,9162.0,19404,0.22083298706054685,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
134,AAPL250221C00232500,2025-02-10 20:59:44+00:00,232.5,1.62,1.6,1.64,-0.38,-19.0,7191.0,5813,0.2133867724609375,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
135,AAPL250221C00235000,2025-02-10 20:59:53+00:00,235.0,0.97,0.95,0.99,-0.32999992,-25.384611,6754.0,16221,0.20948056152343747,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
136,AAPL250221C00237500,2025-02-10 20:59:38+00:00,237.5,0.56,0.55,0.59,-0.26999998,-32.530117,3610.0,5176,0.20972469970703123,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
137,AAPL250221C00240000,2025-02-10 20:59:30+00:00,240.0,0.34,0.33,0.35,-0.16999999,-33.333332,6022.0,35244,0.21216608154296873,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
138,AAPL250221C00242500,2025-02-10 20:59:52+00:00,242.5,0.2,0.19,0.21,-0.14999999,-42.85714,2432.0,7291,0.21680470703125,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
139,AAPL250221C00245000,2025-02-10 20:57:21+00:00,245.0,0.14,0.12,0.16,-0.09,-39.130436,4331.0,20853,0.231452998046875,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
140,AAPL250221C00247500,2025-02-10 20:58:49+00:00,247.5,0.09,0.09,0.1,-0.08,-47.058823,1693.0,3324,0.23731231445312498,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
141,AAPL250221C00250000,2025-02-10 20:58:32+00:00,250.0,0.07,0.06,0.07,-0.049999997,-41.666664,8615.0,51968,0.2461012890625,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
142,AAPL250221C00252500,2025-02-10 20:54:10+00:00,252.5,0.05,0.05,0.06,-0.05,-50.0,650.0,4386,0.26270268554687504,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
143,AAPL250221C00255000,2025-02-10 20:54:33+00:00,255.0,0.05,0.04,0.05,-0.02,-28.571428,696.0,22261,0.27735097656249996,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
144,AAPL250221C00257500,2025-02-10 20:46:22+00:00,257.5,0.03,0.02,0.04,-0.020000001,-40.000004,43.0,780,0.2890696093749999,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
145,AAPL250221C00260000,2025-02-10 20:53:08+00:00,260.0,0.03,0.02,0.03,-0.01,-25.0,465.0,25073,0.29883513671874995,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
146,AAPL250221C00265000,2025-02-10 20:45:36+00:00,265.0,0.02,0.02,0.03,-0.02,-50.0,338.0,51299,0.335944140625,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
147,AAPL250221C00270000,2025-02-10 20:42:56+00:00,270.0,0.01,0.01,0.02,-0.02,-66.66667,160.0,14963,0.35547519531249994,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
148,AAPL250221C00275000,2025-02-10 20:28:35+00:00,275.0,0.01,0.01,0.02,-0.01,-50.0,156.0,6247,0.39063109375,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
149,AAPL250221C00280000,2025-02-10 19:23:13+00:00,280.0,0.01,0.0,0.01,-0.01,-50.0,53.0,6277,0.39453730468750003,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
150,AAPL250221C00285000,2025-02-10 19:49:07+00:00,285.0,0.01,0.0,0.01,0.0,0.0,7.0,2344,0.42188078125,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
151,AAPL250221C00290000,2025-02-10 20:43:12+00:00,290.0,0.01,0.0,0.01,0.0,0.0,35.0,1954,0.45313046875,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
152,AAPL250221C00295000,2025-02-07 17:31:55+00:00,295.0,0.01,0.0,0.01,0.0,0.0,2.0,2607,0.48438015625,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
153,AAPL250221C00300000,2025-02-10 18:41:47+00:00,300.0,0.01,0.0,0.01,0.0,0.0,2.0,4308,0.507817421875,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
154,AAPL250221C00305000,2025-02-05 19:53:53+00:00,305.0,0.01,0.0,0.01,0.0,0.0,6.0,553,0.500005,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
155,AAPL250221C00310000,2025-02-04 20:59:59+00:00,310.0,0.01,0.0,0.01,0.0,0.0,204.0,735,0.5312546875,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
156,AAPL250221C00315000,2025-02-06 20:20:54+00:00,315.0,0.01,0.0,0.01,0.0,0.0,3.0,384,0.5625043750000001,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
157,AAPL250221C00320000,2025-02-10 19:52:47+00:00,320.0,0.01,0.0,0.01,0.0,0.0,3.0,1445,0.57812921875,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
158,AAPL250221C00325000,2025-02-06 19:25:24+00:00,325.0,0.01,0.0,0.01,0.0,0.0,5.0,1732,0.6093789062500001,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
159,AAPL250221C00330000,2025-02-06 19:28:08+00:00,330.0,0.01,0.0,0.01,0.0,0.0,5.0,384,0.6250037500000001,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
160,AAPL250221C00335000,2025-02-04 19:37:06+00:00,335.0,0.01,0.0,0.01,0.0,0.0,3.0,495,0.6562534375000001,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
161,AAPL250221C00340000,2025-02-06 19:29:19+00:00,340.0,0.01,0.0,0.01,0.0,0.0,3.0,424,0.6875031250000001,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
162,AAPL250221C00345000,2025-01-28 14:40:27+00:00,345.0,0.01,0.0,0.01,0.0,0.0,41.0,579,0.70312796875,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
163,AAPL250221C00350000,2025-01-31 20:42:57+00:00,350.0,0.01,0.0,0.01,0.0,0.0,100.0,1074,0.7187528125,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
164,AAPL250221C00355000,2025-01-31 15:14:04+00:00,355.0,0.01,0.0,0.01,0.0,0.0,200.0,2328,0.7500025,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
165,AAPL250221C00360000,2025-01-30 17:52:42+00:00,360.0,0.01,0.0,0.01,0.0,0.0,1.0,440,0.7656273437500001,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
166,AAPL250221C00365000,2025-01-29 14:30:06+00:00,365.0,0.02,0.0,0.01,0.0,0.0,1.0,2021,0.7812521875,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
167,AAPL250221C00370000,2025-01-28 19:48:15+00:00,370.0,0.01,0.0,0.01,0.0,0.0,39.0,572,0.8125018749999999,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
168,AAPL250221C00375000,2025-01-28 19:27:14+00:00,375.0,0.01,0.0,0.01,0.0,0.0,24.0,1480,0.8281267187499999,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
169,AAPL250221C00380000,2025-02-03 18:35:01+00:00,380.0,0.01,0.0,0.01,0.0,0.0,3.0,1712,0.8437515624999999,False,REGULAR,USD,2025-02-21,10,0.0273972602739726,Call
233,AAPL250228C00110000,2025-01-21 19:20:02+00:00,110.0,111.67,117.5,118.45,0.0,0.0,,1,1.5009790576171875,True,REGULAR,USD,2025-02-28,17,0.04657534246575343,Call
234,AAPL250228C00140000,2025-02-06 20:58:29+00:00,140.0,93.57,87.6,88.5,0.0,0.0,1.0,4,1.0800827246093752,True,REGULAR,USD,2025-02-28,17,0.04657534246575343,Call
235,AAPL250228C00145000,2025-02-07 15:53:17+00:00,145.0,86.15,82.7,83.3,0.0,0.0,1.0,1,0.99023447265625,True,REGULAR,USD,2025-02-28,17,0.04657534246575343,Call
236,AAPL250228C00150000,2025-02-03 15:23:26+00:00,150.0,78.36,77.65,78.55,0.0,0.0,3.0,12,0.9633792724609375,True,REGULAR,USD,2025-02-28,17,0.04657534246575343,Call
237,AAPL250228C00165000,2025-02-03 15:50:17+00:00,165.0,64.94,62.7,63.45,0.91000366,1.4212146,1.0,2,0.762697685546875,True,REGULAR,USD,2025-02-28,17,0.04657534246575343,Call
238,AAPL250228C00170000,2025-02-10 16:38:31+00:00,170.0,59.56,57.75,58.55,-2.539997,-4.090173,6.0,8,0.7231472998046875,True,REGULAR,USD,2025-02-28,17,0.04657534246575343,Call
239,AAPL250228C00175000,2025-02-07 20:54:02+00:00,175.0,53.4,52.75,53.65,0.0,0.0,27.0,592,0.6748079394531252,True,REGULAR,USD,2025-02-28,17,0.04657534246575343,Call
240,AAPL250228C00180000,2025-02-10 17:00:44+00:00,180.0,49.65,47.75,48.55,1.3900032,2.8802388,12.0,157,0.6030313134765627,True,REGULAR,USD,2025-02-28,17,0.04657534246575343,Call
241,AAPL250228C00185000,2025-02-10 16:23:30+00:00,185.0,44.59,42.8,43.4,1.3300018,3.074438,1.0,112,0.5329636547851562,True,REGULAR,USD,2025-02-28,17,0.04657534246575343,Call
